,logFC,AveExpr,t,P.Value,adj.P.Val,B,ExperimentName
g23871,-0.901744436303833,6.491502345687,-8.77647334234542,5.83868534060332e-05,0.442484391415704,-2.78714639206022,E14.5_het
g17090,-1.26292418390586,4.70977364528751,-8.77106828353576,5.86149677329056e-05,0.442484391415704,-3.55077335381975,E14.5_het
g15049,-0.948225962969013,5.16713174795102,-7.13625485935908,0.000211625861223191,0.891948946183489,-3.39894064439742,E14.5_het
g24477,-1.29953260003217,4.76170174524015,-6.84703911028678,0.000272147114242728,0.891948946183489,-3.60401414184066,E14.5_het
g23325,1.72832494626214,2.96466229577579,6.75482148235926,0.000295386457207408,0.891948946183489,-4.03285566518686,E14.5_het
g25474,-0.691170964397987,5.67196878239956,-6.03175155852655,0.000579449104922303,0.999964383611208,-3.26081740027534,E14.5_het
g17089,-1.21420290696538,3.40421760024166,-6.01677220712924,0.00058795712254883,0.999964383611208,-4.04850105947545,E14.5_het
g22764,-1.45056382260579,3.25995065172032,-5.84124741354101,0.000698844681643965,0.999964383611208,-4.10117903655782,E14.5_het
g14586,-0.516013915215009,8.37443710784142,-5.72293068262803,0.000786805921169366,0.999964383611208,-2.83129717748178,E14.5_het
g18249,-2.31437901748068,7.00961507205322,-5.70816096664641,0.00079863272650799,0.999964383611208,-3.07729800248312,E14.5_het
g15584,-0.502993810166475,10.023791492261,-5.69868555908313,0.000806325006396914,0.999964383611208,-2.82295611715002,E14.5_het
g10305,-0.512093339029572,8.19895602606168,-5.65154830141786,0.000845846872533493,0.999964383611208,-2.8477875017154,E14.5_het
g08862,-1.3899037567888,4.16225650862764,-5.56734638423673,0.000921964835805724,0.999964383611208,-3.8846149416974,E14.5_het
g02365,-1.75313019172873,2.06769153831084,-5.55474457486018,0.000934003428423151,0.999964383611208,-4.3125764156574,E14.5_het
g01046,-1.66339969986551,5.24154561612026,-5.4616357250735,0.0010286046768112,0.999964383611208,-3.58201947260897,E14.5_het
g00104,-0.469422829592535,8.91525213536179,-5.25988262541965,0.00127266209682358,0.999964383611208,-2.90835296151834,E14.5_het
g15698,-1.4003811874092,5.97769890900177,-5.24723273316568,0.0012899955200916,0.999964383611208,-3.33371870831751,E14.5_het
g00396,0.945666951680151,4.5484031112536,5.21297221228694,0.00133827901809117,0.999964383611208,-3.65571870271035,E14.5_het
g16780,-0.445117558348675,8.18969303048997,-5.01335981333741,0.0016630130650551,0.999964383611208,-2.9718154918988,E14.5_het
g16390,0.479621204680595,6.83776971416851,4.95223756221479,0.00177934572677108,0.999964383611208,-3.06686368160768,E14.5_het
g19465,-0.826381559433173,3.84891551976344,-4.84306904717962,0.00201034706805507,0.999964383611208,-3.97473130768587,E14.5_het
g17824,-0.838510723132171,5.11775079968351,-4.78322368968891,0.00215100200032897,0.999964383611208,-3.61302873785943,E14.5_het
g06127,-1.15018088454895,2.40012156710985,-4.77092315048897,0.00218124689951482,0.999964383611208,-4.27469374456195,E14.5_het
g21279,0.800256319065931,5.54662903916261,4.7592514181083,0.0022103828935594,0.999964383611208,-3.38853321169137,E14.5_het
g03941,-1.47746879794151,3.12597323031925,-4.70293794095306,0.00235716571762928,0.999964383611208,-4.17895524130117,E14.5_het
g03507,-1.86871196487577,2.45719146960805,-4.69122265112777,0.00238904260604564,0.999964383611208,-4.29507395608253,E14.5_het
g00287,-1.06792055027031,3.1923545919941,-4.68888246153729,0.00239546732093141,0.999964383611208,-4.14638474363722,E14.5_het
g12250,-0.75585580703808,4.4588285104564,-4.55112542590625,0.00280967047544791,0.999964383611208,-3.83209265644789,E14.5_het
g10240,1.27204002081,2.70357689113672,4.46429236451326,0.00311124139519561,0.999964383611208,-4.1827933046687,E14.5_het
g10956,0.835546810617043,4.69815522375087,4.4410370269455,0.00319796710852629,0.999964383611208,-3.70413921192569,E14.5_het
g23183,0.558870681441878,5.58107155876322,4.38157687901559,0.00343211121550724,0.999964383611208,-3.45134715089619,E14.5_het
g22832,-0.563928984467508,7.41008214695608,-4.3311640191762,0.00364550741732971,0.999964383611208,-3.1779788980952,E14.5_het
g14017,0.470486419620596,6.33817106789464,4.32631435983081,0.00366679591333108,0.999964383611208,-3.28854957298379,E14.5_het
g23558,-0.54270580895662,5.22394047893355,-4.30549703234084,0.00375974858482301,0.999964383611208,-3.631968168428,E14.5_het
g00068,-0.423479205486728,6.27395380879045,-4.29900987606499,0.00378924365514892,0.999964383611208,-3.33648481765535,E14.5_het
g13622,-0.496504870934671,6.03036476773794,-4.28680340054529,0.00384543700464855,0.999964383611208,-3.39948174164895,E14.5_het
g11061,0.620047170294401,4.52190519210563,4.2861082898285,0.0038486645372496,0.999964383611208,-3.78209588308912,E14.5_het
g08846,1.12185791994935,2.90128764573737,4.28397914001613,0.0038585691901676,0.999964383611208,-4.16033486398993,E14.5_het
g25542,-1.15328656670719,2.20750374482028,-4.27705175475279,0.0038909898741952,0.999964383611208,-4.31903311450036,E14.5_het
g05071,-0.811223146517868,4.91960292166497,-4.24258416874971,0.00405682899233993,0.999964383611208,-3.74793754558977,E14.5_het
g17054,-0.547341626166574,4.82631324701856,-4.2184173466603,0.00417774792034706,0.999964383611208,-3.75991904396305,E14.5_het
g16048,1.0867256001767,3.86485858341234,4.21722869325206,0.00418379695127618,0.999964383611208,-3.95644053054463,E14.5_het
g25590,1.09499351770213,2.73004414109236,4.18351499909371,0.00435944630132634,0.999964383611208,-4.19787363021882,E14.5_het
g18680,0.467106851772035,7.42997280538239,4.10031795182393,0.00482864347189431,0.999964383611208,-3.23003861691774,E14.5_het
g15110,1.04010477316283,3.2016370299945,4.02788909120748,0.00528253518270766,0.999964383611208,-4.12458482460518,E14.5_het
g08883,-0.909847830830642,4.71752270886713,-4.00823400966726,0.00541364713779518,0.999964383611208,-3.84646430718572,E14.5_het
g08278,0.975711917405085,3.89605080498704,3.97838022976989,0.00561967071671037,0.999964383611208,-3.97794347191639,E14.5_het
g16553,1.06854547141076,2.27920419695479,3.95861048832175,0.00576082786634182,0.999964383611208,-4.28117640954584,E14.5_het
g25060,-0.565870280982259,4.90199051029509,-3.95798393570299,0.00576536456447447,0.999964383611208,-3.78364214761078,E14.5_het
g15475,-0.6162917718355,4.08134442807028,-3.94793200247433,0.00583868567267601,0.999964383611208,-3.99403292269097,E14.5_het
g15379,-0.650972401356392,4.39346453735607,-3.94775836007307,0.00583996120368386,0.999964383611208,-3.9200882240356,E14.5_het
g15939,2.0698710383212,2.67234569734654,3.94417739860985,0.00586633417954236,0.999964383611208,-4.22522202893459,E14.5_het
g23878,0.70058394494909,5.5119179424766,3.92145478859909,0.00603675200120785,0.999964383611208,-3.57004513384228,E14.5_het
g16872,1.31635333485848,1.50428784300131,3.91474737410064,0.00608808797734279,0.999964383611208,-4.36790185218192,E14.5_het
g26614,-0.399110989441511,6.36760973010403,-3.90076936376705,0.00619661294791656,0.999964383611208,-3.42223145964332,E14.5_het
g22610,-0.49121837815381,5.00511270896732,-3.89257654139977,0.00626120487335625,0.999964383611208,-3.76466626217146,E14.5_het
g12577,1.17681229052275,1.84522604407668,3.89214558494477,0.00626462285773345,0.999964383611208,-4.33608229749828,E14.5_het
g14680,-0.601124961544651,5.31054520996303,-3.88773830712904,0.00629969512926703,0.999964383611208,-3.69196082875164,E14.5_het
g03942,-0.945875960374649,3.88638064598411,-3.86038051485305,0.00652226682016471,0.999964383611208,-4.06572659479802,E14.5_het
g21644,-0.641122273302362,4.89618562364266,-3.85766788443626,0.00654480003597531,0.999964383611208,-3.80796063212935,E14.5_het
g18697,-0.517599495394741,4.74129847482325,-3.84391500156915,0.00666035957705315,0.999964383611208,-3.84214741688087,E14.5_het
