,logFC,AveExpr,t,P.Value,adj.P.Val,B,ExperimentName
g01411,-0.188310335265429,1.99460197399792,-0.528259356876146,0.609026477425699,0.999824253438831,-4.72625942878319,E14.5_mut
g17023,0.0806384731701338,3.64927889463091,0.528162028447424,0.609091542765642,0.999824253438831,-4.87287965694807,E14.5_mut
g02096,-0.0498672206167892,7.05392246243768,-0.528123936589018,0.609117008651656,0.999824253438831,-5.2476249162806,E14.5_mut
g07843,-0.0830479288423981,3.96933002356139,-0.528097747055996,0.609134517689504,0.999824253438831,-4.90942546857561,E14.5_mut
g13745,0.0797242215102814,4.10251247632453,0.528095214043794,0.609136211151041,0.999824253438831,-4.92483362725428,E14.5_mut
g25359,0.0442183436180827,6.96683808268031,0.52797757022581,0.609214865352882,0.999824253438831,-5.24316048069876,E14.5_mut
g17999,-0.0974979535928267,3.15698720640864,-0.527909105372433,0.609260641934547,0.999824253438831,-4.81893709397658,E14.5_mut
g15589,0.0478548304996477,6.57851826488217,0.527844232994036,0.609304018171412,0.999824253438831,-5.21661293141168,E14.5_mut
g11751,0.120509772278487,2.46704005658769,0.527688271498832,0.609408306703973,0.999824253438831,-4.75781744419967,E14.5_mut
g18574,0.0474406456824764,7.22829115899833,0.527618053480105,0.609455263180819,0.999824253438831,-5.25599996586599,E14.5_mut
g01765,-0.0620772590103802,5.24276794099529,-0.527559949080959,0.609494120398316,0.999824253438831,-5.06436242577862,E14.5_mut
g04509,0.0730199129290195,5.02192839680112,0.52736141569645,0.609626898888073,0.999824253438831,-5.03472343912493,E14.5_mut
g14301,-0.0959467101389933,3.53287563390023,-0.5272068268689,0.609730297713608,0.999824253438831,-4.85970343201346,E14.5_mut
g00562,-0.0516628057543157,5.85563448040679,-0.527169909684941,0.609754991606391,0.999824253438831,-5.14496313239925,E14.5_mut
g20499,0.0498421587979301,5.81341144765203,0.527132801864923,0.609779813534458,0.999824253438831,-5.14009803695359,E14.5_mut
g00595,-0.137507688469864,3.3304525577265,-0.527005184437417,0.609865182546869,0.999824253438831,-4.83745843470242,E14.5_mut
g17614,-0.047288459272587,6.43172417391813,-0.526963646396809,0.609892970529496,0.999824253438831,-5.20448584186171,E14.5_mut
g21744,-0.0666173298010393,4.72984274993089,-0.526781470482503,0.610014849673339,0.999824253438831,-4.99826551598075,E14.5_mut
g05782,-0.057939056817287,5.83339899864414,-0.526762600207779,0.610027474961578,0.999824253438831,-5.14253871672658,E14.5_mut
g20228,-0.0529449094124765,5.62327534350439,-0.526728766977924,0.610050111655428,0.999824253438831,-5.11590328901379,E14.5_mut
g09463,-0.0746035134821154,4.4946862730209,-0.526727354535018,0.610051056683609,0.999824253438831,-4.97018289388668,E14.5_mut
g17881,-0.0448094771773442,7.77354360841959,-0.526531661128335,0.610181997246338,0.999824253438831,-5.27371852648817,E14.5_mut
g23101,-0.0696956345645861,4.215199419323,-0.526253113707504,0.610368401253559,0.999824253438831,-4.93826385223332,E14.5_mut
g02863,0.057141102547732,5.1443898279462,0.526100046959181,0.610470846028009,0.999824253438831,-5.05154747399902,E14.5_mut
g12482,-0.0854557717244842,3.46267007802752,-0.526095883031624,0.610473632992064,0.999824253438831,-4.85221660160119,E14.5_mut
g01680,-0.0413744985389549,8.33841570051821,-0.525979577491151,0.610551480255687,0.999824253438831,-5.28401080542886,E14.5_mut
g01027,0.0437227506364201,6.85936017809866,0.525973145337071,0.610555785664632,0.999824253438831,-5.23761905485584,E14.5_mut
g11207,-0.0742948036721595,5.07962514366998,-0.525904658923609,0.610601628509534,0.999824253438831,-5.04317041536294,E14.5_mut
g17621,0.0496426920530986,6.18233602564489,0.525877138209299,0.610620050586309,0.999824253438831,-5.18159541122329,E14.5_mut
