,logFC,AveExpr,t,P.Value,adj.P.Val,B,ExperimentName
g15227,-5.85358610107069,6.01259334301012,-13.681312065921,3.06098398738895e-06,0.043787375939599,-2.79316585986274,E16.5_mut
g15475,-1.26053589391391,3.82622956890644,-9.80064138260643,2.74348967400635e-05,0.196228098933304,-3.08682438582828,E16.5_mut
g15352,-0.689336147176407,6.62250362338166,-8.34825085569001,7.66001770984576e-05,0.365255177797812,-1.7541742532661,E16.5_mut
g15647,0.701929105794115,4.4972312484088,6.61147858403962,0.000324913961073014,0.999968065953205,-2.81860703055157,E16.5_mut
g15666,0.556566681345866,5.47414744959382,6.1424445952627,0.000504883661091217,0.999968065953205,-2.41998671427118,E16.5_mut
g08323,0.409741786926871,7.29400776894526,5.15855820182903,0.00138512730385364,0.999968065953205,-2.25895948748252,E16.5_mut
g23183,-0.710238941926198,5.14350436491449,-5.04772272490288,0.00156413089604796,0.999968065953205,-2.77983463573959,E16.5_mut
g07989,-0.415652501873074,5.95681054518377,-5.01012531600339,0.00163058877616381,0.999968065953205,-2.54750015141432,E16.5_mut
g18364,0.448675438412495,5.80752538733769,4.77014366335076,0.00213655184853562,0.999968065953205,-2.65739803662572,E16.5_mut
g15360,0.342821006581626,8.72962038119731,4.55253072849975,0.00274933523789488,0.999968065953205,-2.41637431725732,E16.5_mut
g15584,0.402814356055617,5.43423100961788,4.39697649352453,0.0033063671343272,0.999968065953205,-2.86905363286801,E16.5_mut
g10342,0.430689446976351,6.80319112037267,4.29120979895226,0.00375594313716597,0.999968065953205,-2.65858230414818,E16.5_mut
g15429,-0.520793971335569,4.64068302954961,-4.25116738272162,0.00394339371152807,0.999968065953205,-3.17460715851692,E16.5_mut
g15668,0.781328533786208,2.53977628236427,4.20329894834008,0.00418111472254303,0.999968065953205,-3.99444603703776,E16.5_mut
g15657,-0.384189659530702,7.37995205752106,-4.1976774480175,0.00421005094380274,0.999968065953205,-2.62907877728682,E16.5_mut
g15049,-3.06621325805631,4.46984490834027,-4.14772747787856,0.00447705583691685,0.999968065953205,-3.53430573698468,E16.5_mut
g07888,-0.409750029871706,5.52094803786053,-4.12212071422132,0.00462110796412142,0.999968065953205,-2.94566615400881,E16.5_mut
g15456,0.324012501862428,7.51793561392534,4.11035679761758,0.00468898668584161,0.999968065953205,-2.65902226357736,E16.5_mut
g01663,0.435461184044254,5.09028136491126,4.09673696521569,0.00476894487155104,0.999968065953205,-3.0737354816001,E16.5_mut
g09480,-0.354910593079468,5.3996640906802,-3.95961853660699,0.00566277108271058,0.999968065953205,-3.03504372576596,E16.5_mut
g15727,0.341368813626262,6.29724455379867,3.86822998404692,0.00635973327330314,0.999968065953205,-2.9202295899844,E16.5_mut
g15302,-0.517446720259991,4.12926582808781,-3.8417252898574,0.00657902141970151,0.999968065953205,-3.48175833952113,E16.5_mut
g09767,0.431643701394156,5.69617866244124,3.75303313024743,0.00737497783854307,0.999968065953205,-3.06573635021587,E16.5_mut
g17766,-0.346567069101959,5.192223849025,-3.72496194021952,0.0076483180629843,0.999968065953205,-3.17997581174658,E16.5_mut
g10360,-0.77718529356126,1.95262859331902,-3.65283440327982,0.00840255689870044,0.999968065953205,-4.17752604494445,E16.5_mut
g17556,0.285211880310706,7.48636622928262,3.64048788548197,0.00853958996522824,0.999968065953205,-2.90573735344882,E16.5_mut
g25284,0.481626843634416,5.95563884796454,3.64046666967453,0.00853982751755497,0.999968065953205,-3.07768506507513,E16.5_mut
g26379,0.304726654285059,6.37264291033649,3.55876191030804,0.00951019042483425,0.999968065953205,-3.06229192900998,E16.5_mut
g15246,-1.75956945761587,1.73641998140454,-3.55872421323884,0.00951066483263544,0.999968065953205,-4.23854768870717,E16.5_mut
g24304,0.321196102855542,6.87565149064144,3.50188437342074,0.010256019345568,0.999968065953205,-3.03631746423208,E16.5_mut
g15608,-0.380052928105419,4.36129537079386,-3.49889434492811,0.0102969417693449,0.999968065953205,-3.50629886996367,E16.5_mut
g15645,0.524966250334289,4.90212543494558,3.48516457531059,0.0104871333293748,0.999968065953205,-3.36337970507608,E16.5_mut
g11736,0.36316598896893,5.41071640188131,3.46975899572274,0.0107050740463917,0.999968065953205,-3.24643437698143,E16.5_mut
g00107,1.05644447491598,1.64482334850438,3.46582265200695,0.010761543251597,0.999968065953205,-4.25641456579625,E16.5_mut
g15641,0.380253650961276,4.59261958366463,3.41217773427609,0.0115640540445918,0.999968065953205,-3.47317756148741,E16.5_mut
g24826,-0.477965483527601,3.37851574357452,-3.37577009962425,0.0121453847062984,0.999968065953205,-3.86429258156891,E16.5_mut
g06483,0.531394223308104,3.02214454801499,3.36799774531306,0.0122735250907836,0.999968065953205,-3.9780194573778,E16.5_mut
g15353,-0.64959205322373,2.77995349956019,-3.27645097661185,0.0138974388345777,0.999968065953205,-4.0533342452889,E16.5_mut
g08851,0.482109496131546,4.68288175542558,3.2540682593093,0.014328684470947,0.999968065953205,-3.5151261046529,E16.5_mut
g05715,0.686460919796886,2.73243116861821,3.23905609578533,0.0146259602285945,0.999968065953205,-4.07858378906701,E16.5_mut
g05489,0.291330657424843,5.25518020051707,3.21968995338877,0.0150192679674221,0.999968065953205,-3.39480210444775,E16.5_mut
g00067,0.46351874846714,4.50093116403805,3.21857944901727,0.0150421625312771,0.999968065953205,-3.57654701743147,E16.5_mut
