,logFC,AveExpr,t,P.Value,adj.P.Val,B,ExperimentName
g11548,-0.901370357454969,1.63103713649259,-2.46846487143053,0.053068205727701,0.999991983507533,-4.53295126310012,NB_het
g24588,0.602740579080845,5.81414433892313,2.45928205177352,0.0536963097019022,0.999991983507533,-4.36555507622848,NB_het
g19026,-0.940698022827137,3.3331862561277,-2.44804454643519,0.0544758184095947,0.999991983507533,-4.47791801442533,NB_het
g20883,1.04155600719913,3.43865212445346,2.42123181469501,0.056385107954428,0.999991983507533,-4.45926904318677,NB_het
g12188,0.590432952681792,3.31975081720121,2.40317391485558,0.0577112341186495,0.999991983507533,-4.46785566048629,NB_het
g23327,0.738008109197458,2.29311273880634,2.3864734700444,0.0589673444855244,0.999991983507533,-4.51313916947267,NB_het
g16412,0.63002815295942,3.06670025346541,2.38564728922219,0.0590302374568556,0.999991983507533,-4.48242637581969,NB_het
g02848,0.714043573534392,2.59069009085778,2.37811046624463,0.0596072912019876,0.999991983507533,-4.50335662042376,NB_het
g01809,-0.589558032307505,3.2332713707213,-2.3671515465067,0.0604571075888859,0.999991983507533,-4.48427209930327,NB_het
g04117,-2.13075427200334,4.03615987067247,-2.36632669338989,0.0605215915243594,0.999991983507533,-4.47052555068467,NB_het
g19973,0.568782886307794,6.15060137870534,2.36391288585079,0.0607107150966508,0.999991983507533,-4.38056735810587,NB_het
g04371,1.54762957132321,2.01017859567267,2.35992835644029,0.0610242837903454,0.999991983507533,-4.52105403213212,NB_het
g15068,-0.472468349599726,4.20066475445429,-2.35554584939638,0.061371163697436,0.999991983507533,-4.43054061934969,NB_het
g09032,0.913746806614922,2.6376037165632,2.35081483971344,0.0617479840907289,0.999991983507533,-4.50220349570385,NB_het
g22555,0.760749540792008,3.84271701649706,2.35056393330947,0.0617680371487245,0.999991983507533,-4.44226144887032,NB_het
g14204,-0.801868598202406,2.7323929006355,-2.3476551457025,0.0620010208771598,0.999991983507533,-4.50733658737097,NB_het
g13083,-0.495982023162082,3.84539783488417,-2.34296203590814,0.0623788948532883,0.999991983507533,-4.45189965612334,NB_het
g15141,0.491971505371142,4.14019098174214,2.3107316189251,0.065040992581354,0.999991983507533,-4.43062095877024,NB_het
g11373,0.650275332858191,2.89370502809483,2.31070813459597,0.0650429756687347,0.999991983507533,-4.49544466482342,NB_het
g05985,0.798277242665505,3.53789239721563,2.3082728380791,0.0652489678365405,0.999991983507533,-4.46323932979798,NB_het
g11958,0.773004116485512,1.83786433166128,2.3028525427694,0.0657099358006926,0.999991983507533,-4.52925666408993,NB_het
g14412,0.435967589517626,4.38575249803956,2.29730088326428,0.0661856545498057,0.999991983507533,-4.41991590164375,NB_het
g20482,0.936606611935949,1.51153496841091,2.29242006562935,0.0666069027564131,0.999991983507533,-4.53655436193723,NB_het
g02130,0.411738189974159,4.7951476998805,2.28425918450041,0.067317595775122,0.999991983507533,-4.40508137234328,NB_het
g25089,0.768484937987033,1.83388444288975,2.27683428164763,0.0679711680498367,0.999991983507533,-4.53049961075286,NB_het
g00624,-0.892134239327775,2.45888322635986,-2.27183909903451,0.0684146388861486,0.999991983507533,-4.52058239573648,NB_het
g05888,0.467967735665202,5.21565176956871,2.26912062953153,0.0686572679189883,0.999991983507533,-4.39668913890562,NB_het
g01832,-0.482236100924246,6.30930019140083,-2.26721061709063,0.0688282842315374,0.999991983507533,-4.39491321651067,NB_het
g17076,0.658891671561183,2.44107375852155,2.26638894589952,0.0689019923995393,0.999991983507533,-4.51500717918597,NB_het
g10723,0.598046471247162,3.30216549294952,2.26082460394037,0.0694033420301667,0.999991983507533,-4.47991783209055,NB_het
g25028,-0.659932659390616,2.41021908817084,-2.26077033199337,0.0694082508847097,0.999991983507533,-4.52145880991597,NB_het
g25399,0.644027092671237,3.21720453308886,2.25699082150907,0.0697510079062235,0.999991983507533,-4.48431519587929,NB_het
g08445,0.682044296718081,2.99503787809661,2.25163343715905,0.0702399237974433,0.999991983507533,-4.4948983926154,NB_het
g10807,0.578890013917866,2.89817243019179,2.24155895798954,0.0711691404676036,0.999991983507533,-4.50021708280656,NB_het
g11714,-1.01242123021312,1.48739501362915,-2.22928226228882,0.0723190255665155,0.999991983507533,-4.54447793147865,NB_het
g22046,0.56704078720535,3.66608712944804,2.22400952631353,0.0728188833193547,0.999991983507533,-4.46447095502268,NB_het
g09726,0.965336341604806,2.69202440287993,2.20789479460046,0.0743692272502986,0.999991983507533,-4.50861077472884,NB_het
g03414,-0.646168899640655,6.99275533713126,-2.19848262394543,0.0752907582914474,0.999991983507533,-4.41550326720031,NB_het
