,logFC,AveExpr,t,P.Value,adj.P.Val,B,ExperimentName
g09597,-0.739220004177136,1.92681948977724,-2.96887143994065,0.0190024511457727,0.999811078531941,-4.3762101895396,E15.5_het
g16534,-0.478555977378242,3.5524316388979,-2.95351582922082,0.0194406161729199,0.999811078531941,-4.1684544972136,E15.5_het
g05837,-0.319374926590231,6.60991311704562,-2.95251143890943,0.0194696421157849,0.999811078531941,-3.71456952265921,E15.5_het
g26263,0.706790439864402,2.19812123556204,2.94642957549431,0.0196463740169648,0.999811078531941,-4.34578128074304,E15.5_het
g06294,0.7911398044315,2.22771105043255,2.92952028126306,0.020146615552821,0.999811078531941,-4.34470759137364,E15.5_het
g08556,-0.676936732289153,2.15901457507308,-2.90394555235367,0.0209286665268212,0.999811078531941,-4.36061387449246,E15.5_het
g23667,0.736781128401043,2.31214626996892,2.89271652143698,0.0212819977740714,0.999811078531941,-4.33999418132683,E15.5_het
g23559,0.751013809062429,3.05136771850177,2.88268560950451,0.0216028953912752,0.999811078531941,-4.25173737784985,E15.5_het
g00662,0.541472700570308,4.26139837627904,2.86405603003735,0.0222123359769442,0.999811078531941,-4.06713522974126,E15.5_het
g04173,0.808708862475018,3.39367736033438,2.86257685340756,0.0222614871555572,0.999811078531941,-4.2070526800528,E15.5_het
g01953,1.11671498800978,1.37328506304784,2.86196978113158,0.0222816922018893,0.999811078531941,-4.42234375562138,E15.5_het
g09329,-0.487257537549509,3.24498671778139,-2.84605603081146,0.0228182189275392,0.999811078531941,-4.23458025834686,E15.5_het
g17665,-0.674066619371938,2.24813713168655,-2.83420945251706,0.0232263484029595,0.999811078531941,-4.35947033578014,E15.5_het
g22694,0.455067392344445,5.47101535899546,2.83034571525307,0.0233610964401134,0.999811078531941,-3.88282134438779,E15.5_het
g04876,0.754158509086234,1.91239023862113,2.78621867644344,0.0249589771544592,0.999811078531941,-4.38854882282997,E15.5_het
g07529,-0.779633625807347,1.53193088083429,-2.77768944848306,0.0252807043217026,0.999811078531941,-4.4236419104945,E15.5_het
g20463,0.379421793211684,4.20611626716437,2.77584284091153,0.0253509244235336,0.999811078531941,-4.0982832706255,E15.5_het
g25079,-0.555519235594741,6.05373502846467,-2.76979201805699,0.025582437648523,0.999811078531941,-3.84082300113721,E15.5_het
g16626,-0.443569142678595,4.14984197231528,-2.76849379240268,0.0256323947792782,0.999811078531941,-4.11508412961916,E15.5_het
g00924,-0.597170969004084,2.51290180468516,-2.76544407732076,0.0257501495692372,0.999811078531941,-4.34022972539653,E15.5_het
g26432,-4.02887012488039,5.09877107837435,-2.75440364803127,0.0261811517358001,0.999811078531941,-4.14012286053576,E15.5_het
g21981,-0.30644877277846,5.35056606434128,-2.74303892631972,0.0266326294678994,0.999811078531941,-3.9348737608405,E15.5_het
g09526,-0.314215250348069,6.0024445752823,-2.73900916868447,0.0267946470718029,0.999811078531941,-3.85576401620752,E15.5_het
g18620,-0.346833823040144,5.09348920226107,-2.70364845405614,0.0282608390552895,0.999811078531941,-3.98680252530287,E15.5_het
g22509,-0.607181944780095,2.17365799209589,-2.69451459189545,0.0286528802170511,0.999811078531941,-4.38101925575332,E15.5_het
g15644,0.591045621943465,2.96507876549822,2.6926716808423,0.0287326599679924,0.999811078531941,-4.29212501796715,E15.5_het
g00042,-0.439534913556722,3.75263839540109,-2.68689004181012,0.0289844396434314,0.999811078531941,-4.19217684068885,E15.5_het
g11672,-0.520594481267098,3.00571422395378,-2.67970430519626,0.0293005433804702,0.999811078531941,-4.29503158582971,E15.5_het
g26583,0.430150579503917,3.53246611896049,2.67826171552388,0.0293644312572573,0.999811078531941,-4.21935006939108,E15.5_het
g07024,0.667209422410381,4.04662407666877,2.67462062845327,0.0295263239443315,0.999811078531941,-4.14884922751738,E15.5_het
g07557,-0.684547014533669,1.58546730314234,-2.66565014624062,0.0299291167982535,0.999811078531941,-4.4288944349604,E15.5_het
g14948,0.665240807979855,1.7586556240529,2.66469214620156,0.0299724665793988,0.999811078531941,-4.41231846084265,E15.5_het
g15683,0.41315610093306,4.38500506227315,2.64716076865169,0.0307772987061803,0.999811078531941,-4.10587222740462,E15.5_het
g06689,-0.486951464416455,3.15830160420643,-2.64265034305816,0.0309879429021929,0.999811078531941,-4.28160978638285,E15.5_het
g12605,0.821854795393991,1.32005090786491,2.63112032149396,0.03153318773969,0.999811078531941,-4.44414000707926,E15.5_het
g11340,-0.731378477728944,2.04497162533171,-2.6225265664746,0.0319459940284664,0.999811078531941,-4.40055180267198,E15.5_het
g05041,-0.497021460824365,3.5971220834824,-2.61569106155222,0.0322783083279887,0.999811078531941,-4.22958229089588,E15.5_het
g09170,-0.374225233582228,4.36492986127481,-2.61507998952623,0.0323081887043758,0.999811078531941,-4.1229299146106,E15.5_het
g07576,0.357544005955748,5.13842094228059,2.6136558845494,0.0323779354062044,0.999811078531941,-4.00801240086169,E15.5_het
g10298,-0.386418192474124,4.15344019421534,-2.6020789235612,0.0329507001648584,0.999811078531941,-4.15623747874761,E15.5_het
g20074,0.912326181925582,4.53701901662542,2.59307497216292,0.0334033555019689,0.999811078531941,-4.10302290998596,E15.5_het
g23256,0.414806047105615,3.51674479516628,2.5832204095237,0.0339060963176385,0.999811078531941,-4.24118030668241,E15.5_het
