,logFC,AveExpr,t,P.Value,adj.P.Val,B,ExperimentName
g15227,-6.24976459073264,5.70242176886422,-31.2477465121164,1.54787754966757e-08,0.000223761178579944,-1.17395842031146,E17.5_mut
g06152,5.74469787175397,3.50041749294763,22.2541582697012,1.48973315413389e-07,0.00107677912380798,-2.05766238834243,E17.5_mut
g19251,0.556182271781169,5.49135641085592,5.81773695392979,0.000752247186331959,0.99890235627629,-0.972857043971622,E17.5_mut
g07517,0.509139592252226,6.27085555224087,5.70793265533249,0.000838890007850995,0.99890235627629,-0.805756984982133,E17.5_mut
g15255,1.00636498538798,10.3390676841849,5.6362059393647,0.000901525108130198,0.99890235627629,-0.961204136338749,E17.5_mut
g15352,-0.597375022784449,6.34379100996919,-5.44829571875743,0.00109202463410953,0.99890235627629,-0.960829350328968,E17.5_mut
g15256,0.77623884998036,11.1928548532613,5.23529997394714,0.00136453601048834,0.99890235627629,-1.306829820347,E17.5_mut
g08323,0.568261592499949,7.03851877876951,5.21564106702921,0.00139330326255888,0.99890235627629,-1.00156578780806,E17.5_mut
g19560,-0.569682228522521,4.74734469146108,-4.81489400509797,0.00215636170438413,0.99890235627629,-1.80466377284359,E17.5_mut
g15360,0.477211422884379,8.4160430760168,4.78363887267667,0.00223317311899189,0.99890235627629,-1.30943770990668,E17.5_mut
g15961,-0.429166674575827,6.16876614029416,-4.74763493188213,0.00232545214080894,0.99890235627629,-1.44454159914115,E17.5_mut
g15219,-1.09552044850837,2.65235413801729,-4.51313498710202,0.00304104068139116,0.99890235627629,-2.99895142610251,E17.5_mut
g04582,0.400509610722613,8.15329886264937,4.48041323820223,0.00315905170872817,0.99890235627629,-1.53612833467017,E17.5_mut
g05309,0.482488496084241,4.93711406945622,4.22829791116872,0.00425853385875228,0.99890235627629,-2.06739778088201,E17.5_mut
g09332,-0.339442147939746,7.76242550974763,-4.1031270430816,0.00495666533167408,0.99890235627629,-1.84909538856108,E17.5_mut
g24617,0.595120815429445,5.49384979217557,4.01620081109588,0.00551542926920205,0.99890235627629,-2.09880586335582,E17.5_mut
g15257,0.684994442431112,9.84088484109876,3.97756934403819,0.00578568962481786,0.99890235627629,-2.04107748876676,E17.5_mut
g15302,-0.529899947149968,4.15864769252661,-3.95854316849386,0.00592411407549173,0.99890235627629,-2.50733259413199,E17.5_mut
g13852,-0.457441762486091,4.73363203913872,-3.95280322215442,0.00596658588786606,0.99890235627629,-2.33236440896001,E17.5_mut
g06037,0.376747596121153,6.4958967461496,3.94689611198088,0.00601064389181087,0.99890235627629,-2.03267032252873,E17.5_mut
g16062,-0.618264399662908,3.5328490815174,-3.89318541775169,0.00642803201970472,0.99890235627629,-2.79093088132885,E17.5_mut
g03414,0.418007321483738,6.30042997987706,3.87721062367199,0.00655823004844685,0.99890235627629,-2.11073536202843,E17.5_mut
g15676,1.08517371500726,2.06311542884826,3.85152166817232,0.00677370271640952,0.99890235627629,-3.36417701649942,E17.5_mut
g14648,-0.484028322715305,4.42047488323334,-3.83059881028653,0.00695493285734859,0.99890235627629,-2.5038153153917,E17.5_mut
g00729,-0.345029930123206,6.21893419491522,-3.82684545239595,0.00698800202189987,0.99890235627629,-2.16782855946124,E17.5_mut
g15252,-0.382356335770627,9.31446452443323,-3.8059412226928,0.00717535727366333,0.99890235627629,-2.15867197046688,E17.5_mut
g06083,0.44135943499081,4.54790620965702,3.79633404033364,0.00726329995720277,0.99890235627629,-2.47036231556148,E17.5_mut
g07770,-0.484883522712622,5.1093690249105,-3.78579411885226,0.0073611393988651,0.99890235627629,-2.36643245810888,E17.5_mut
g15049,-2.87336913491912,4.43735492563269,-3.760411767807,0.00760272420759993,0.99890235627629,-2.79632305538352,E17.5_mut
g16063,0.563474779040952,3.98576382128153,3.70945352278505,0.00811431945317285,0.99890235627629,-2.69165094762185,E17.5_mut
g22766,-0.856597633808656,3.88547281269168,-3.6743189738231,0.00848890080626052,0.99890235627629,-2.79483315908051,E17.5_mut
g18714,0.329646609220959,6.85439111991945,3.65524323454371,0.00870014259229807,0.99890235627629,-2.28294067733296,E17.5_mut
g01832,0.38475459738702,5.13223434933231,3.58726900174312,0.00950074621423623,0.99890235627629,-2.50733902097827,E17.5_mut
g16382,-0.804677338265626,2.82913840212246,-3.57137762910864,0.00969926580937433,0.99890235627629,-3.23610242667995,E17.5_mut
g15456,0.354585644177627,7.44134651555332,3.57125933771959,0.00970076035440382,0.99890235627629,-2.35305113448429,E17.5_mut
g10942,0.432022058214919,6.38873628638931,3.56848739981137,0.00973585403298528,0.99890235627629,-2.38894428761003,E17.5_mut
g21041,-0.66943967028961,2.70644048135387,-3.56577908854721,0.00977027557763303,0.99890235627629,-3.27459169363028,E17.5_mut
g05290,-0.297320538425111,7.64467658613664,-3.56277945296314,0.00980855428191256,0.99890235627629,-2.36004136808119,E17.5_mut
g25128,0.41651340541377,4.6036441168024,3.55344516321265,0.00992871730534579,0.99890235627629,-2.6354685714319,E17.5_mut
g19942,0.348144092908271,5.74605766559309,3.51815411272713,0.0103976998613174,0.99890235627629,-2.48736356589758,E17.5_mut
g14578,-1.03585018491122,1.42816247439965,-3.51423524222982,0.0104512443836767,0.99890235627629,-3.72030882506929,E17.5_mut
g19913,0.351399675085712,7.12810906110026,3.50992513668579,0.010510480442918,0.99890235627629,-2.41849351220465,E17.5_mut
g14917,-0.800821795987477,2.0492092161053,-3.4967213293271,0.0106942276899367,0.99890235627629,-3.5331974690142,E17.5_mut
g06044,0.9264150592385,1.69196262846749,3.47465159316954,0.0110091864466081,0.99890235627629,-3.60543959458783,E17.5_mut
g15250,-0.290461284608391,8.93515482324925,-3.46187719053961,0.0111960780708886,0.99890235627629,-2.47676724738185,E17.5_mut
